@relation dataLineSev2Sp1Train

@attribute x numeric
@attribute y numeric
@attribute class numeric

@data

0.512909,0.595363,0
0.350395,0.033266,1
0.433671,0.781926,0
0.115968,0.02733,1
0.19215,0.60352,0
0.144923,0.251242,1
0.661714,0.573903,0
0.446035,0.177916,1
0.528088,0.679659,0
0.360822,0.117767,1
0.173266,0.314589,0
0.393336,0.281529,1
0.011081,0.424835,0
0.933851,0.079379,1
0.785947,0.558047,0
0.119393,0.22203,1
0.862388,0.368683,0
0.601185,0.041163,1
0.626098,0.876344,0
0.940407,0.145445,1
0.272025,0.946001,0
0.921315,0.189709,1
0.812885,0.374784,0
0.320382,0.230258,1
0.001763,0.721714,0
0.785286,0.10314,1
0.789684,0.411915,0
0.403213,0.280838,1
0.862149,0.357828,0
0.345059,0.14435,1
0.710129,0.357124,0
0.577453,0.089609,1
0.046425,0.453249,0
0.677885,0.076788,1
0.340164,0.35486,0
0.832864,0.328957,1
0.525193,0.941188,0
0.062254,0.106385,1
0.598687,0.343882,0
0.834589,0.330839,1
0.905671,0.704964,0
0.444027,0.265102,1
0.20977,0.700548,0
0.471558,0.164008,1
0.659553,0.330642,0
0.219745,0.086633,1
0.125379,0.43095,0
0.976754,0.105534,1
0.753343,0.574496,0
0.749978,0.309542,1
0.192418,0.977262,0
0.461725,0.073796,1
0.704789,0.544811,0
0.522765,0.03751,1
0.207079,0.528684,0
0.232444,0.238362,1
0.142703,0.556639,0
0.581848,0.043156,1
0.364594,0.802629,0
0.19428,0.094873,1
0.820034,0.488533,0
0.358464,0.246913,1
0.752423,0.97577,0
0.862536,0.226247,1
0.357867,0.754638,0
0.59334,0.091272,1
0.882843,0.950525,0
0.300541,0.069978,1
0.356178,0.467128,0
0.704726,0.115901,1
0.554905,0.465863,0
0.346628,0.274203,1
0.208042,0.673904,0
0.40752,0.06715,1
0.557472,0.575984,0
0.093426,0.074877,1
0.934461,0.617771,0
0.49362,0.096284,1
0.571598,0.888738,0
0.691012,0.295506,1
0.221804,0.893945,0
0.367378,0.184647,1
0.414348,0.957919,0
0.992456,0.074725,1
0.275868,0.638578,0
0.765402,0.036635,1
0.230934,0.482655,0
0.647964,0.113482,1
0.404041,0.782009,0
0.961724,0.240438,1
0.817229,0.372581,0
0.951887,0.128781,1
0.053122,0.861199,0
0.567474,0.187272,1
0.808986,0.720015,0
0.645908,0.269736,1
0.701708,0.708219,0
0.373579,0.260393,1
0.068325,0.502038,0
0.007349,0.178094,1
0.093071,0.429833,0
0.935299,0.20111,1
0.318709,0.659242,0
0.845206,0.132612,1
0.015218,0.828331,0
0.019904,0.181643,1
0.486599,0.44814,0
0.196245,0.099208,1
0.969588,0.895584,0
0.10398,0.206952,1
0.839396,0.791661,0
0.162826,0.21314,1
0.109039,0.71738,0
0.679249,0.048147,1
0.996704,0.704605,0
0.397729,0.219068,1
0.622416,0.956087,0
0.942007,0.10856,1
0.042578,0.709934,0
0.821158,0.071519,1
0.350375,0.816988,0
0.822075,0.216952,1
0.016303,0.252294,0
0.736021,0.109609,1
0.444592,0.442999,0
0.986227,0.182063,1
0.678491,0.542437,0
0.326612,0.128839,1
0.852301,0.71518,0
0.36701,0.119436,1
0.339119,0.676952,0
0.71082,0.260721,1
0.054743,0.302944,0
0.43927,0.281761,1
0.156715,0.930399,0
0.53472,0.012057,1
0.968924,0.777178,0
0.704793,0.161826,1
0.895265,0.794112,0
0.178046,0.149507,1
0.349875,0.510241,0
0.834832,0.005271,1
0.133959,0.581068,0
0.016429,0.039934,1
0.614171,0.524273,0
0.270706,0.262915,1
0.181757,0.842382,0
0.881767,0.299919,1
0.132084,0.954465,0
0.125962,0.014317,1
0.518959,0.361909,0
0.801678,0.282244,1
0.334914,0.930063,0
0.749215,0.020167,1
0.046163,0.897156,0
0.334092,0.027202,1
0.23986,0.49076,0
0.260756,0.185584,1
0.635544,0.695373,0
0.521283,0.071271,1
0.439056,0.41045,0
0.568777,0.149636,1
0.517625,0.794728,0
0.98791,0.280167,1
0.609048,0.448203,0
0.608263,0.023839,1
0.770608,0.70021,0
0.903419,0.26942,1
0.534964,0.352527,0
0.552881,0.097081,1
0.840642,0.753991,0
0.104453,0.1881,1
0.108825,0.271691,0
0.081582,0.052132,1
0.382268,0.838844,0
0.610367,0.151534,1
0.680059,0.809774,0
0.164239,0.127605,1
0.593122,0.706757,0
0.61397,0.000668,1
0.066286,0.304372,0
0.437756,0.127984,1
0.785565,0.990081,0
0.706254,0.005205,1
0.930414,0.604913,0
0.35671,0.081041,1
0.599182,0.594126,0
0.639085,0.032629,1
0.821845,0.813119,0
0.126894,0.249054,1
0.579856,0.73075,0
0.291628,0.13431,1
0.562026,0.97408,0
0.520211,0.067332,1
0.292624,0.345754,0
0.794424,0.308657,1
0.699373,0.522667,0
0.277421,0.217148,1
0.43951,0.880547,0
0.071185,0.139707,1
0.714987,0.834233,0
0.275636,0.214116,1
0.835357,0.88197,0
0.025188,0.115523,1
0.425128,0.349841,0
0.373369,0.07402,1
0.435344,0.871777,0
0.601104,0.263934,1
0.112648,0.456919,0
0.914423,0.247609,1
0.202583,0.861223,0
0.110342,0.18277,1
0.616555,0.575829,0
0.60004,0.306348,1
0.848667,0.65717,0
0.417603,0.227147,1
0.611682,0.655909,0
0.148593,0.138574,1
0.320202,0.724789,0
0.698948,0.075868,1
0.815841,0.886057,0
0.621061,0.061569,1
0.535411,0.744128,0
0.865987,0.227003,1
