x,y,class
0.512909,0.514435,0.0
0.350395,0.019009,1.0
0.433671,0.738312,0.0
0.115968,0.015617,1.0
0.192150,0.524224,0.0
0.661714,0.086374,1.0
0.446035,0.557498,0.0
0.528088,0.114576,1.0
0.360822,0.402830,0.0
0.173266,0.017224,1.0
0.393336,0.823931,0.0
0.011081,0.046623,1.0
0.933851,0.304118,0.0
0.785947,0.082146,1.0
0.119393,0.670933,0.0
0.862388,0.031649,1.0
0.601185,0.205847,0.0
0.940407,0.083111,1.0
0.272025,0.935201,0.0
0.921315,0.108405,1.0
0.812885,0.249740,0.0
0.320382,0.131576,1.0
0.001763,0.666056,0.0
0.785286,0.058937,1.0
0.789684,0.294298,0.0
0.862149,0.028754,1.0
0.345059,0.471187,0.0
0.710129,0.028566,1.0
0.577453,0.330424,0.0
0.046425,0.054200,1.0
0.677885,0.297454,0.0
0.340164,0.027963,1.0
0.832864,0.945890,0.0
0.062254,0.060791,1.0
0.598687,0.212658,0.0
0.905671,0.121324,1.0
0.444027,0.781691,0.0
0.209770,0.120146,1.0
0.471558,0.521735,0.0
0.659553,0.021505,1.0
0.135295,0.914815,0.0
0.219745,0.049505,1.0
0.125379,0.317140,0.0
0.976754,0.060305,1.0
0.753343,0.489396,0.0
0.461725,0.042169,1.0
0.704789,0.453773,0.0
0.522765,0.021434,1.0
0.207079,0.434421,0.0
0.142703,0.081770,1.0
0.581848,0.210973,0.0
0.194280,0.054213,1.0
0.820034,0.386239,0.0
0.862536,0.129284,1.0
0.357867,0.705565,0.0
0.593340,0.052155,1.0
0.882843,0.940630,0.0
0.300541,0.039988,1.0
0.356178,0.360554,0.0
0.704726,0.066229,1.0
0.554905,0.359036,0.0
0.208042,0.113041,1.0
0.407520,0.272672,0.0
0.557472,0.086929,1.0
0.093426,0.292541,0.0
0.595887,0.014886,1.0
0.934461,0.541325,0.0
0.493620,0.055020,1.0
0.571598,0.866486,0.0
0.691012,0.168861,1.0
0.221804,0.872733,0.0
0.367378,0.105512,1.0
0.414348,0.949503,0.0
0.992456,0.042700,1.0
0.275868,0.566293,0.0
0.765402,0.020935,1.0
0.230934,0.379186,0.0
0.647964,0.064847,1.0
0.404041,0.738411,0.0
0.961724,0.137393,1.0
0.817229,0.247097,0.0
0.951887,0.073589,1.0
0.053122,0.833439,0.0
0.567474,0.107013,1.0
0.808986,0.664019,0.0
0.645908,0.154135,1.0
0.701708,0.649862,0.0
0.068325,0.067210,1.0
0.007349,0.557957,0.0
0.093071,0.047955,1.0
0.935299,0.617141,0.0
0.318709,0.109131,1.0
0.845206,0.441002,0.0
0.486599,0.052837,1.0
0.196245,0.355106,0.0
0.969588,0.172156,1.0
0.103980,0.632163,0.0
0.839396,0.144443,1.0
0.253933,0.869028,0.0
0.998638,0.021278,1.0
0.109039,0.660856,0.0
0.679249,0.027512,1.0
0.996704,0.645526,0.0
0.397729,0.125181,1.0
0.622416,0.947305,0.0
0.942007,0.062034,1.0
0.042578,0.651921,0.0
0.821158,0.040868,1.0
0.350375,0.780386,0.0
0.822075,0.123972,1.0
0.016303,0.102752,0.0
0.736021,0.062634,1.0
0.444592,0.331599,0.0
0.986227,0.104036,1.0
0.678491,0.450925,0.0
0.326612,0.073622,1.0
0.852301,0.658216,0.0
0.367010,0.068249,1.0
0.339119,0.612342,0.0
0.710820,0.148983,1.0
0.054743,0.163533,0.0
0.534720,0.006890,1.0
0.968924,0.732613,0.0
0.704793,0.092472,1.0
0.895265,0.752934,0.0
0.178046,0.085433,1.0
0.349875,0.412290,0.0
0.834832,0.003012,1.0
0.133959,0.497282,0.0
0.016429,0.022819,1.0
0.614171,0.429127,0.0
0.881767,0.171383,1.0
0.132084,0.945358,0.0
0.125962,0.008181,1.0
0.518959,0.234291,0.0
0.801678,0.161282,1.0
0.334914,0.916075,0.0
0.749215,0.011524,1.0
0.412212,0.145573,0.0
0.334092,0.015544,1.0
0.239860,0.388911,0.0
0.260756,0.106048,1.0
0.635544,0.634448,0.0
0.521283,0.040726,1.0
0.439056,0.292540,0.0
0.568777,0.085506,1.0
0.517625,0.753673,0.0
0.987910,0.160095,1.0
0.609048,0.337844,0.0
0.608263,0.013623,1.0
0.770608,0.640252,0.0
0.903419,0.153954,1.0
0.534964,0.223032,0.0
0.552881,0.055475,1.0
0.840642,0.704789,0.0
0.104453,0.107486,1.0
0.550311,0.165389,0.0
0.108825,0.005784,1.0
0.081582,0.234054,0.0
0.610367,0.086591,1.0
0.680059,0.771729,0.0
0.164239,0.072917,1.0
0.593122,0.648108,0.0
0.613970,0.000382,1.0
0.066286,0.165246,0.0
0.437756,0.073134,1.0
0.785565,0.988097,0.0
0.706254,0.002974,1.0
0.930414,0.525895,0.0
0.356710,0.046309,1.0
0.599182,0.512951,0.0
0.639085,0.018645,1.0
0.821845,0.775743,0.0
0.579856,0.128200,1.0
0.291628,0.445368,0.0
0.520211,0.038476,1.0
0.292624,0.214905,0.0
0.794424,0.176375,1.0
0.699373,0.427200,0.0
0.277421,0.124084,1.0
0.439510,0.856657,0.0
0.071185,0.079832,1.0
0.714987,0.801080,0.0
0.275636,0.122352,1.0
0.835357,0.858364,0.0
0.025188,0.066013,1.0
0.425128,0.219809,0.0
0.373369,0.042297,1.0
0.435344,0.846132,0.0
0.601104,0.150819,1.0
0.112648,0.348303,0.0
0.914423,0.141491,1.0
0.202583,0.833468,0.0
0.110342,0.104440,1.0
0.616555,0.490994,0.0
0.848667,0.108579,1.0
0.417603,0.684093,0.0
0.611682,0.108242,1.0
0.148593,0.456333,0.0
0.320202,0.126610,1.0
0.698948,0.295089,0.0
0.178498,0.003913,1.0
0.815841,0.863269,0.0
0.621061,0.035182,1.0
0.535411,0.692953,0.0
0.865987,0.129716,1.0
0.690331,0.449449,0.0
0.759040,0.037861,1.0
0.687822,0.307138,0.0
0.181019,0.075832,1.0
0.571143,0.285428,0.0
0.768086,0.045405,1.0
0.614677,0.892476,0.0
0.043458,0.081352,1.0
0.389835,0.966545,0.0
0.541501,0.002411,1.0
0.608233,0.621568,0.0
0.998032,0.183124,1.0
0.834334,0.679516,0.0
0.131921,0.037671,1.0
0.707472,0.533849,0.0
0.897841,0.004159,1.0
0.459761,0.281652,0.0
0.248023,0.103248,1.0
0.455456,0.859621,0.0
0.488222,0.110645,1.0
0.076707,0.289107,0.0
0.460129,0.078712,1.0
0.527583,0.179579,0.0
0.086225,0.037032,1.0
0.986350,0.624503,0.0
0.804867,0.078911,1.0
0.275630,0.558726,0.0
0.768817,0.102505,1.0
0.978380,0.661853,0.0
0.298596,0.101411,1.0
0.105288,0.620599,0.0
0.892196,0.027004,1.0
0.257755,0.174438,0.0
0.094202,0.049668,1.0
0.810537,0.722317,0.0
0.420723,0.017521,1.0
0.413613,0.631035,0.0
0.777712,0.002572,1.0
0.170478,0.305878,0.0
0.660415,0.120276,1.0
0.385140,0.142535,0.0
0.335479,0.077839,1.0
0.196405,0.979482,0.0
0.829351,0.180204,1.0
0.434237,0.292572,0.0
0.021967,0.041021,1.0
0.175987,0.824969,0.0
0.400324,0.047581,1.0
0.449190,0.576890,0.0
0.659093,0.074584,1.0
0.760618,0.735373,0.0
0.235510,0.044636,1.0
0.948691,0.681443,0.0
0.534873,0.121395,1.0
0.439886,0.255078,0.0
0.003157,0.010660,1.0
0.779811,0.361749,0.0
0.010481,0.031153,1.0
0.904771,0.531873,0.0
0.996330,0.064866,1.0
0.986689,0.352777,0.0
0.007978,0.018020,1.0
0.314178,0.451891,0.0
0.372310,0.082470,1.0
0.357584,0.922441,0.0
0.621277,0.159776,1.0
0.745223,0.967039,0.0
0.474356,0.099578,1.0
0.014604,0.503406,0.0
0.925043,0.040803,1.0
0.233280,0.759100,0.0
0.325242,0.067322,1.0
0.397051,0.309917,0.0
0.493919,0.059263,1.0
0.191102,0.862704,0.0
0.066701,0.010036,1.0
0.399691,0.642097,0.0
0.355833,0.095546,1.0
0.190167,0.217487,0.0
0.012090,0.039551,1.0
0.663412,0.972033,0.0
0.736808,0.105298,1.0
0.744616,0.790873,0.0
0.673155,0.141848,1.0
0.224442,0.272646,0.0
0.346061,0.049136,1.0
0.183304,0.804530,0.0
0.709899,0.055082,1.0
0.784829,0.657324,0.0
0.707785,0.148466,1.0
0.339084,0.983041,0.0
0.534256,0.047556,1.0
0.366687,0.912616,0.0
0.150121,0.015323,1.0
0.659049,0.679228,0.0
0.613474,0.131977,1.0
0.647896,0.264194,0.0
0.642576,0.155467,1.0
0.699479,0.222401,0.0
0.771840,0.062669,1.0
0.393537,0.252778,0.0
0.049209,0.011058,1.0
0.242478,0.401939,0.0
0.020834,0.032932,1.0
0.415800,0.417319,0.0
0.757673,0.040446,1.0
0.841058,0.693067,0.0
0.484501,0.003192,1.0
0.199837,0.691000,0.0
0.595734,0.099560,1.0
0.537698,0.175390,0.0
0.862588,0.102826,1.0
0.952439,0.671430,0.0
0.133466,0.032878,1.0
0.887831,0.793570,0.0
0.757551,0.032967,1.0
0.397897,0.513162,0.0
0.564799,0.115859,1.0
0.207063,0.204084,0.0
0.048092,0.055008,1.0
0.587597,0.763377,0.0
0.189458,0.044374,1.0
0.929811,0.405149,0.0
0.494826,0.109115,1.0
0.081647,0.318563,0.0
0.550455,0.099323,1.0
0.597956,0.858246,0.0
0.824491,0.043884,1.0
0.764580,0.372273,0.0
0.553881,0.015576,1.0
0.959711,0.873369,0.0
0.244747,0.091738,1.0
0.163479,0.627607,0.0
0.768750,0.075139,1.0
0.325425,0.475841,0.0
0.969719,0.013134,1.0
0.718882,0.330663,0.0
0.506462,0.020988,1.0
0.749661,0.591420,0.0
0.004050,0.013641,1.0
0.289440,0.651406,0.0
0.205876,0.033254,1.0
0.541659,0.703140,0.0
0.818623,0.119018,1.0
0.671169,0.409471,0.0
0.357952,0.021031,1.0
0.323948,0.631713,0.0
0.443486,0.133230,1.0
0.021231,0.851636,0.0
0.388012,0.064947,1.0
0.945157,0.330228,0.0
0.640424,0.122797,1.0
0.252579,0.181092,0.0
0.355360,0.108566,1.0
0.367515,0.846409,0.0
0.778787,0.015412,1.0
0.170047,0.986516,0.0
0.202911,0.063479,1.0
0.462288,0.700155,0.0
0.554255,0.073335,1.0
0.702458,0.283862,0.0
0.513102,0.142374,1.0
0.409102,0.793089,0.0
0.520336,0.058689,1.0
0.927229,0.939222,0.0
0.299312,0.106707,1.0
0.094354,0.827607,0.0
0.662567,0.154166,1.0
0.299977,0.738735,0.0
0.930706,0.075472,1.0
0.302441,0.214597,0.0
0.406503,0.019309,1.0
0.673000,0.195452,0.0
0.519963,0.003275,1.0
0.228089,0.535825,0.0
0.798382,0.081314,1.0
0.237773,0.325172,0.0
0.962930,0.192980,1.0
0.069401,0.476848,0.0
0.436098,0.098733,1.0
0.049877,0.357826,0.0
0.756127,0.043894,1.0
0.669739,0.374872,0.0
0.087419,0.051778,1.0
0.154554,0.625595,0.0
0.189835,0.111503,1.0
0.189296,0.543799,0.0
0.701522,0.095242,1.0
0.622530,0.869539,0.0
0.720435,0.069016,1.0
0.751734,0.459457,0.0
0.846838,0.160598,1.0
0.843290,0.260938,0.0
0.435772,0.003195,1.0
0.488880,0.649232,0.0
0.611493,0.072895,1.0
0.697310,0.715992,0.0
0.314354,0.069170,1.0
0.727299,0.741659,0.0
0.632192,0.049968,1.0
0.099993,0.629037,0.0
0.476806,0.135999,1.0
0.646604,0.526824,0.0
0.704711,0.015317,1.0
0.156808,0.522197,0.0
0.341548,0.078404,1.0
0.653739,0.457266,0.0
0.736339,0.129215,1.0
0.556508,0.311578,0.0
0.103420,0.036258,1.0
0.905973,0.716945,0.0
0.102416,0.059528,1.0
0.460981,0.732561,0.0
0.721770,0.158004,1.0
0.844376,0.490881,0.0
0.481959,0.055505,1.0
0.357900,0.300782,0.0
0.739018,0.133485,1.0
0.445095,0.746853,0.0
0.642360,0.027488,1.0
0.973431,0.511434,0.0
0.309835,0.078760,1.0
0.636200,0.651340,0.0
0.967823,0.040713,1.0
0.335741,0.825208,0.0
0.864085,0.136767,1.0
0.189098,0.256573,0.0
0.920184,0.105176,1.0
0.477531,0.881163,0.0
0.786390,0.172895,1.0
0.261905,0.848413,0.0
0.921693,0.178520,1.0
0.914932,0.333805,0.0
0.172879,0.115127,1.0
0.711203,0.264718,0.0
0.450316,0.091426,1.0
0.988249,0.555479,0.0
0.813511,0.135736,1.0
0.562038,0.253540,0.0
0.272461,0.050914,1.0
0.574770,0.237465,0.0
0.088734,0.071048,1.0
0.554112,0.962073,0.0
0.738947,0.097403,1.0
0.258199,0.591405,0.0
0.712815,0.056806,1.0
0.704190,0.391568,0.0
0.871438,0.051406,1.0
0.917401,0.780681,0.0
0.335518,0.009095,1.0
0.297630,0.335345,0.0
0.936163,0.019543,1.0
0.256806,0.226236,0.0
0.383612,0.072347,1.0
0.694756,0.794630,0.0
0.835866,0.080924,1.0
