x,y,class
0.350395,0.095046,0.0
0.473468,0.583694,1.0
0.115968,0.078085,0.0
0.447701,0.313451,1.0
0.192150,0.471360,0.0
0.357969,0.587134,1.0
0.360822,0.336477,0.0
0.457335,0.621747,1.0
0.011081,0.233113,0.0
0.614379,0.464292,1.0
0.119393,0.634370,0.0
0.644955,0.363297,1.0
0.601185,0.117607,0.0
0.550439,0.634050,1.0
0.940407,0.415557,0.0
0.408810,0.671201,1.0
0.921315,0.542025,0.0
0.625154,0.366551,1.0
0.320382,0.657881,0.0
0.614114,0.417874,1.0
0.789684,0.215886,0.0
0.461285,0.620958,1.0
0.862149,0.143770,0.0
0.438024,0.464972,1.0
0.710129,0.142832,0.0
0.530981,0.402411,1.0
0.046425,0.270999,0.0
0.571154,0.387757,1.0
0.340164,0.139813,0.0
0.510077,0.668634,1.0
0.062254,0.303957,0.0
0.539475,0.350070,1.0
0.834589,0.945255,0.0
0.662268,0.542648,1.0
0.444027,0.757435,0.0
0.383908,0.540292,1.0
0.659553,0.107523,0.0
0.387898,0.399009,1.0
0.125379,0.241267,0.0
0.601337,0.473065,1.0
0.749978,0.884405,0.0
0.484690,0.384339,1.0
0.704789,0.393082,0.0
0.509106,0.342868,1.0
0.207079,0.371579,0.0
0.509743,0.653311,1.0
0.232444,0.681034,0.0
0.357081,0.463541,1.0
0.581848,0.123304,0.0
0.445838,0.594735,1.0
0.037413,0.794502,0.0
0.377712,0.408427,1.0
0.820034,0.318044,0.0
0.443386,0.582186,1.0
0.752423,0.967694,0.0
0.645014,0.558567,1.0
0.357867,0.672850,0.0
0.537336,0.404311,1.0
0.882843,0.934033,0.0
0.420217,0.379975,1.0
0.356178,0.289505,0.0
0.581890,0.432458,1.0
0.554905,0.287817,0.0
0.438651,0.613374,1.0
0.208042,0.565205,0.0
0.463008,0.376743,1.0
0.093426,0.213934,0.0
0.538355,0.329772,1.0
0.934461,0.490361,0.0
0.497448,0.410039,1.0
0.571598,0.851651,0.0
0.576405,0.637722,1.0
0.221804,0.858593,0.0
0.446951,0.511025,1.0
0.726068,0.018172,0.0
0.465739,0.677557,1.0
0.992456,0.213499,0.0
0.410347,0.507241,1.0
0.765402,0.104673,0.0
0.392374,0.424083,1.0
0.647964,0.324234,0.0
0.461616,0.583738,1.0
0.961724,0.686965,0.0
0.626891,0.365376,1.0
0.951887,0.367945,0.0
