@relation dataCircleGSev3Sp1Test

@attribute x numeric
@attribute y numeric
@attribute class {0,1}

@data

0.350395,0.095046,0
0.473468,0.583694,1
0.115968,0.078085,0
0.447701,0.313451,1
0.19215,0.47136,0
0.357969,0.587134,1
0.360822,0.336477,0
0.457335,0.621747,1
0.011081,0.233113,0
0.614379,0.464292,1
0.119393,0.63437,0
0.644955,0.363297,1
0.601185,0.117607,0
0.550439,0.63405,1
0.940407,0.415557,0
0.40881,0.671201,1
0.921315,0.542025,0
0.625154,0.366551,1
0.320382,0.657881,0
0.614114,0.417874,1
0.789684,0.215886,0
0.461285,0.620958,1
0.862149,0.14377,0
0.438024,0.464972,1
0.710129,0.142832,0
0.530981,0.402411,1
0.046425,0.270999,0
0.571154,0.387757,1
0.340164,0.139813,0
0.510077,0.668634,1
0.062254,0.303957,0
0.539475,0.35007,1
0.834589,0.945255,0
0.662268,0.542648,1
0.444027,0.757435,0
0.383908,0.540292,1
0.659553,0.107523,0
0.387898,0.399009,1
0.125379,0.241267,0
0.601337,0.473065,1
0.749978,0.884405,0
0.48469,0.384339,1
0.704789,0.393082,0
0.509106,0.342868,1
0.207079,0.371579,0
0.509743,0.653311,1
0.232444,0.681034,0
0.357081,0.463541,1
0.581848,0.123304,0
0.445838,0.594735,1
0.037413,0.794502,0
0.377712,0.408427,1
0.820034,0.318044,0
0.443386,0.582186,1
0.752423,0.967694,0
0.645014,0.558567,1
0.357867,0.67285,0
0.537336,0.404311,1
0.882843,0.934033,0
0.420217,0.379975,1
0.356178,0.289505,0
0.58189,0.432458,1
0.554905,0.287817,0
0.438651,0.613374,1
0.208042,0.565205,0
0.463008,0.376743,1
0.093426,0.213934,0
0.538355,0.329772,1
0.934461,0.490361,0
0.497448,0.410039,1
0.571598,0.851651,0
0.576405,0.637722,1
0.221804,0.858593,0
0.446951,0.511025,1
0.726068,0.018172,0
0.465739,0.677557,1
0.992456,0.213499,0
0.410347,0.507241,1
0.765402,0.104673,0
0.392374,0.424083,1
0.647964,0.324234,0
0.461616,0.583738,1
0.961724,0.686965,0
0.626891,0.365376,1
0.951887,0.367945,0
0.52699,0.514025,1
0.808986,0.626687,0
0.558363,0.608269,1
0.701708,0.610958,0
0.449432,0.597592,1
0.068325,0.336051,0
0.302939,0.503536,1
0.093071,0.239777,0
0.67412,0.52984,1
0.845206,0.378891,0
0.307961,0.507592,1
0.486599,0.264187,0
0.378498,0.413381,1
0.969588,0.860778,0
0.341592,0.536517,1
0.839396,0.722214,0
0.401573,0.64179,1
0.162826,0.608972,0
0.343616,0.549269,1
0.679249,0.137562,0
0.459091,0.550363,1
0.622416,0.94145,0
0.676803,0.424068,1
0.042578,0.613246,0
0.628463,0.381736,1
0.350375,0.755984,0
0.62883,0.547945,1
0.016303,0.003058,0
0.460169,0.667888,1
0.736021,0.31317,0
0.477837,0.402933,1
0.986227,0.520181,0
0.571396,0.455967,1
0.326612,0.368112,0
0.64092,0.548096,1
0.36701,0.341247,0
0.435648,0.527708,1
0.71082,0.744916,0
