@relation dataSineSev2Sp3Train

@attribute x numeric
@attribute y numeric
@attribute class {0,1}

@data

5.129089,1.36774,0
3.503954,-9.429726,1
4.33671,5.347763,0
1.159682,-9.531492,1
3.692529,-5.461946,0
1.921504,-7.171841,1
1.449228,5.485368,0
6.617143,-7.408778,1
4.460349,2.133305,0
5.280879,-6.562732,1
3.608221,-0.616364,0
1.732663,-9.483289,1
3.933364,6.869886,0
0.110807,-8.601321,1
9.338506,-2.37124,0
7.85947,-7.535627,1
1.193928,4.149926,0
8.623882,-9.050538,1
6.011851,-4.118283,0
9.404067,-7.506656,1
2.720252,8.848024,0
9.21315,-6.74785,1
8.128855,-3.337947,0
3.203819,-6.052716,1
0.017629,4.063222,0
7.852856,-8.231883,1
7.896838,-2.545817,0
8.621493,-9.137379,1
3.450593,0.598879,0
7.101293,-9.143008,1
5.774532,-1.903567,0
0.464254,-8.374007,1
6.778854,-2.48971,0
3.401642,-9.161124,1
8.328637,9.038044,0
0.622541,-8.17626,1
5.986866,-3.997183,0
8.345895,-4.328468,1
9.056707,3.705903,0
2.097698,-6.395619,1
4.715576,1.497504,0
6.59553,-9.354863,1
1.352951,8.485602,0
2.197446,-8.51486,1
1.253788,-2.139726,0
9.767538,-8.190842,1
7.533428,0.922592,0
7.499782,-4.693571,1
1.92418,9.514928,0
4.617249,-8.734918,1
7.047893,0.289306,0
5.227648,-9.35698,1
2.070787,-0.054741,0
1.231575,-4.551726,1
5.243579,8.132428,0
2.324437,-5.913794,1
1.42703,0.541638,0
5.818482,-9.260178,1
3.645943,5.789409,0
0.374127,-5.232988,1
1.942804,-1.662931,0
8.200344,-8.091739,1
3.584641,5.287442,0
7.524227,-4.193838,1
0.28305,5.566478,0
8.625362,-6.121488,1
3.578671,4.765603,0
5.933397,-8.435337,1
8.828425,8.944536,0
3.005414,-8.800373,1
3.561783,-1.367926,0
7.047261,-8.01313,1
5.54905,-1.394922,0
2.080422,-6.608767,1
4.075202,-2.930272,0
5.574722,-7.392125,1
0.934262,-2.577049,0
5.958871,-9.553424,1
9.344613,1.845772,0
4.936202,-8.349412,1
5.715982,7.626409,0
6.910123,-4.934174,1
2.218039,7.737483,0
3.673783,-6.834631,1
4.143478,9.102272,0
