x,y,class
5.129089,2.986289,0.0
3.503954,-9.144588,1.0
4.336710,6.220058,0.0
1.159682,-9.297238,1.0
1.921504,3.127678,0.0
1.449228,-3.539480,1.0
6.617143,2.614315,0.0
4.460349,-5.425016,1.0
5.280879,4.447414,0.0
3.608221,-6.971705,1.0
3.933364,7.456783,0.0
0.110807,-7.901981,1.0
9.338506,-0.051632,0.0
7.859470,-6.303441,1.0
1.193928,5.246814,0.0
8.623882,-8.575807,1.0
6.011851,-1.471105,0.0
6.260984,-2.483878,1.0
9.404067,2.402245,0.0
2.720252,-1.647986,1.0
9.213150,4.046324,0.0
8.128855,-8.502595,1.0
3.203819,5.552450,0.0
0.017629,-4.339438,1.0
7.852856,0.830920,0.0
7.896838,-8.057022,1.0
4.032131,7.431142,0.0
8.621493,-8.706069,1.0
3.450593,2.361589,0.0
7.101293,-8.714512,1.0
5.774532,0.328351,0.0
0.464254,-7.561010,1.0
6.778854,-0.147889,0.0
3.401642,-8.741685,1.0
8.328637,9.218411,0.0
0.622541,-7.264391,1.0
5.986866,-1.372711,0.0
8.345895,-1.492702,1.0
9.056707,4.886046,0.0
4.440267,-3.183085,1.0
2.097698,4.809492,0.0
4.715576,-5.782654,1.0
6.595530,-1.602204,0.0
1.352951,-1.851849,1.0
2.197446,0.217804,0.0
1.253788,-7.828596,1.0
9.767538,0.919843,0.0
7.533428,-6.106042,1.0
7.499782,8.497263,0.0
1.924180,-1.272853,1.0
4.617249,-0.258990,0.0
7.047893,-6.462265,1.0
5.227648,-1.606789,0.0
2.070787,-6.655792,1.0
1.231575,8.804594,0.0
2.324437,-3.870692,1.0
1.427030,2.315081,0.0
5.818482,-8.890267,1.0
3.645943,6.578895,0.0
0.374127,-2.849482,1.0
1.942804,0.523869,0.0
8.200344,-7.137608,1.0
3.584641,6.171047,0.0
7.524227,-1.290757,1.0
0.283050,6.397764,0.0
8.625362,-4.182232,1.0
3.578671,5.747053,0.0
5.933397,-7.653005,1.0
8.828425,9.142435,0.0
3.005414,-8.200559,1.0
3.561783,0.763561,0.0
7.047261,-7.019695,1.0
5.549050,0.741626,0.0
3.466284,-2.949076,1.0
2.080422,4.347670,0.0
4.075202,-8.273278,1.0
5.574722,2.650397,0.0
0.934262,-8.074590,1.0
5.958871,-2.032418,0.0
9.344613,-5.586753,1.0
4.936202,0.576274,0.0
6.910123,-2.401262,1.0
2.218039,8.161705,0.0
3.673783,-5.251947,1.0
4.143478,9.270596,0.0
9.924563,-8.078510,1.0
2.758683,3.735345,0.0
7.654016,-9.057947,1.0
2.309341,1.032690,0.0
6.479636,-7.081892,1.0
4.040405,6.221485,0.0
9.617235,-3.817317,1.0
8.172287,-0.875268,0.0
9.518872,-6.688494,1.0
0.531216,7.594120,0.0
5.674740,-5.184430,1.0
8.089859,5.146935,0.0
6.459077,-3.063943,1.0
7.017083,4.942456,0.0
3.735791,-3.304182,1.0
0.683249,1.368662,0.0
0.073487,-5.420430,1.0
0.930707,0.117104,0.0
9.352993,-4.828591,1.0
3.187092,4.093532,0.0
8.452061,-6.589984,1.0
0.152181,7.024410,0.0
0.199036,-5.329185,1.0
4.865987,0.434435,0.0
1.962446,-7.448936,1.0
9.695877,8.190120,0.0
1.039800,-4.678375,1.0
8.393956,6.388785,0.0
2.539332,-2.309724,1.0
1.628255,4.916641,0.0
9.986379,-9.042483,1.0
1.090393,5.101257,0.0
6.792490,-8.761946,1.0
9.967041,4.879822,0.0
3.977287,-4.366835,1.0
6.224157,9.238844,0.0
9.420069,-7.208462,1.0
0.425783,4.972195,0.0
8.211581,-8.160936,1.0
3.503752,6.827791,0.0
8.220753,-4.421244,1.0
4.004236,8.956362,0.0
7.360215,-7.181472,1.0
4.445920,0.345322,0.0
9.862272,-5.318373,1.0
6.784905,2.068914,0.0
3.266120,-6.686995,1.0
8.523008,5.063115,0.0
3.670102,-6.928777,1.0
3.391188,4.400502,0.0
7.108196,-3.295759,1.0
4.392697,7.465404,0.0
1.567149,-1.835208,1.0
2.960577,7.947578,0.0
5.347197,-9.689967,1.0
9.689238,6.137750,0.0
7.047934,-5.838754,1.0
8.952654,6.431268,0.0
1.780465,-6.155522,1.0
3.498749,1.510850,0.0
8.348316,-9.864449,1.0
1.339586,2.738515,0.0
0.164285,-8.973135,1.0
6.141706,1.754062,0.0
2.707057,-3.239327,1.0
1.817570,7.267952,0.0
8.817669,-2.287786,1.0
1.320842,9.210720,0.0
1.259619,-9.631840,1.0
5.189593,-1.060247,0.0
8.016783,-2.742309,1.0
3.349144,8.787752,0.0
7.492151,-9.481424,1.0
4.122122,-2.341727,0.0
0.461631,-2.234128,1.0
3.340916,-1.989640,0.0
2.398596,-7.110886,1.0
2.607562,3.893134,0.0
7.620643,-9.874355,1.0
6.355443,4.719806,0.0
5.212830,-8.167314,1.0
4.390560,-0.218873,0.0
5.687766,-6.152219,1.0
5.176252,6.441949,0.0
9.879098,-2.795711,1.0
6.090477,0.435527,0.0
6.082625,-9.386985,1.0
7.706075,4.803638,0.0
9.034194,-3.072064,1.0
5.349638,-1.222872,0.0
5.528814,-7.503626,1.0
8.406421,5.735846,0.0
1.044528,-5.163149,1.0
5.503107,-2.055488,0.0
1.088254,-9.739708,1.0
0.815820,-1.063666,0.0
3.822684,-2.933867,1.0
6.103667,2.628419,0.0
6.800587,-3.282711,1.0
1.642390,1.739615,0.0
5.931224,-4.518919,1.0
4.377560,1.753687,0.0
