x,y,class
0.324437,9.209675,0.0
8.806396,1.900915,1.0
10.899342,4.184704,0.0
2.914600,1.561694,1.0
4.829266,9.427197,0.0
0.705925,1.457560,1.0
4.354656,1.722370,0.0
0.278488,4.662264,1.0
10.903855,4.535950,0.0
7.186631,8.214577,1.0
3.169197,6.702493,0.0
7.863670,3.327566,1.0
10.133850,6.047911,0.0
9.101805,2.875403,1.0
5.281125,2.856640,0.0
1.946611,5.120541,1.0
4.470747,4.387862,0.0
8.549259,2.796255,1.0
0.633173,8.431680,0.0
1.564615,6.079132,1.0
10.195615,2.132378,0.0
3.151113,4.825343,1.0
11.982130,6.030527,0.0
0.572141,2.143401,1.0
5.204455,7.431574,0.0
0.612181,7.665535,1.0
5.841947,3.620685,0.0
2.057071,2.466073,1.0
4.882800,5.421336,0.0
8.043342,6.360872,1.0
6.344073,9.353874,0.0
0.711383,4.458098,1.0
9.621882,8.680669,0.0
7.553430,3.998758,1.0
5.145327,6.622901,0.0
1.379912,5.756348,1.0
5.228671,1.304108,0.0
1.444433,8.692918,1.0
10.919202,9.807216,0.0
1.799460,7.033011,1.0
4.800664,6.886085,0.0
9.233224,0.551230,1.0
10.413697,8.877840,0.0
6.933326,0.362070,1.0
5.804008,6.204139,0.0
7.972828,3.268819,1.0
11.357164,7.358902,0.0
1.335092,6.298646,1.0
5.865588,9.805612,0.0
9.389067,4.879596,1.0
10.940264,1.492020,0.0
8.010036,0.913126,1.0
12.229559,5.283746,0.0
2.613302,1.825834,1.0
6.382036,7.089502,0.0
12.532136,2.127815,1.0
4.505018,2.751231,0.0
12.483536,2.122803,1.0
9.996012,2.518144,0.0
1.070109,2.264915,1.0
10.063743,8.394402,0.0
12.220222,0.403616,1.0
4.485956,7.798330,0.0
8.208655,7.362233,1.0
9.223974,6.824941,0.0
8.522984,1.385388,1.0
5.298474,4.898314,0.0
7.500093,0.636705,1.0
11.040050,6.100621,0.0
7.440742,6.842428,1.0
11.785341,4.058077,0.0
8.793315,6.939769,1.0
3.366746,8.828484,0.0
0.412894,2.281923,1.0
2.869421,7.313941,0.0
6.803577,5.023718,1.0
4.568052,5.796849,0.0
3.165767,0.818134,1.0
10.360023,1.012728,0.0
1.160205,7.257493,1.0
6.028330,6.420254,0.0
6.553519,0.604822,1.0
11.034680,4.278656,0.0
1.728543,8.550625,1.0
12.262511,6.009531,0.0
2.740667,5.285427,1.0
10.139035,5.395413,0.0
0.878736,2.734043,1.0
9.607453,5.702517,0.0
2.340422,2.180180,1.0
11.002009,7.313364,0.0
5.183734,0.297412,1.0
10.817491,9.464338,0.0
8.965110,4.630927,1.0
2.492726,9.176699,0.0
3.495575,1.864487,1.0
3.540770,6.333100,0.0
0.507967,3.847555,1.0
5.010792,7.271110,0.0
6.972359,2.408448,1.0
11.046085,6.814593,0.0
1.789064,7.983239,1.0
5.403201,5.579551,0.0
6.927485,2.235182,1.0
10.684642,2.662430,0.0
9.383785,4.229708,1.0
10.941392,6.580712,0.0
2.541019,5.081945,1.0
10.415586,4.149108,0.0
2.773203,0.444001,1.0
2.929339,8.688761,0.0
2.514284,7.505621,1.0
10.495501,2.979844,0.0
2.806878,0.824238,1.0
3.734540,7.918510,0.0
8.047551,2.661033,1.0
5.000105,4.335311,0.0
7.937963,6.961529,1.0
4.783533,7.765525,0.0
6.510391,3.786146,1.0
4.720490,4.603059,0.0
1.788027,4.120626,1.0
2.882154,7.610571,0.0
1.092231,8.135170,1.0
9.797631,9.256561,0.0
1.043041,0.241100,1.0
12.516897,8.312411,0.0
8.402718,2.878124,1.0
5.214340,9.641099,0.0
9.998846,0.415850,1.0
11.555052,4.036709,0.0
6.233488,0.324812,1.0
11.446850,6.880456,0.0
12.270366,1.064529,1.0
11.564311,7.871158,0.0
0.693238,1.768413,1.0
11.336416,9.872397,0.0
6.756116,0.250465,1.0
12.022988,2.485629,0.0
7.504542,0.141138,1.0
10.573917,1.752143,0.0
6.979675,0.257239,1.0
4.284587,4.575070,0.0
