@relation dataSineHSev1Sp1Test

@attribute x numeric
@attribute y numeric
@attribute class {0,1}

@data

0.324437,9.209675,0
8.806396,1.900915,1
10.899342,4.184704,0
2.9146,1.561694,1
4.829266,9.427197,0
0.705925,1.45756,1
4.354656,1.72237,0
0.278488,4.662264,1
10.903855,4.53595,0
7.186631,8.214577,1
3.169197,6.702493,0
7.86367,3.327566,1
10.13385,6.047911,0
9.101805,2.875403,1
5.281125,2.85664,0
1.946611,5.120541,1
4.470747,4.387862,0
8.549259,2.796255,1
0.633173,8.43168,0
1.564615,6.079132,1
10.195615,2.132378,0
3.151113,4.825343,1
11.98213,6.030527,0
0.572141,2.143401,1
5.204455,7.431574,0
0.612181,7.665535,1
5.841947,3.620685,0
2.057071,2.466073,1
4.8828,5.421336,0
8.043342,6.360872,1
6.344073,9.353874,0
0.711383,4.458098,1
9.621882,8.680669,0
7.55343,3.998758,1
5.145327,6.622901,0
1.379912,5.756348,1
5.228671,1.304108,0
1.444433,8.692918,1
10.919202,9.807216,0
1.79946,7.033011,1
4.800664,6.886085,0
9.233224,0.55123,1
10.413697,8.87784,0
6.933326,0.36207,1
5.804008,6.204139,0
7.972828,3.268819,1
11.357164,7.358902,0
1.335092,6.298646,1
5.865588,9.805612,0
9.389067,4.879596,1
10.940264,1.49202,0
8.010036,0.913126,1
12.229559,5.283746,0
2.613302,1.825834,1
6.382036,7.089502,0
12.532136,2.127815,1
4.505018,2.751231,0
12.483536,2.122803,1
9.996012,2.518144,0
1.070109,2.264915,1
10.063743,8.394402,0
12.220222,0.403616,1
4.485956,7.79833,0
8.208655,7.362233,1
9.223974,6.824941,0
8.522984,1.385388,1
5.298474,4.898314,0
7.500093,0.636705,1
11.04005,6.100621,0
7.440742,6.842428,1
11.785341,4.058077,0
8.793315,6.939769,1
3.366746,8.828484,0
0.412894,2.281923,1
2.869421,7.313941,0
6.803577,5.023718,1
4.568052,5.796849,0
3.165767,0.818134,1
10.360023,1.012728,0
1.160205,7.257493,1
6.02833,6.420254,0
6.553519,0.604822,1
11.03468,4.278656,0
1.728543,8.550625,1
12.262511,6.009531,0
2.740667,5.285427,1
10.139035,5.395413,0
0.878736,2.734043,1
9.607453,5.702517,0
2.340422,2.18018,1
11.002009,7.313364,0
5.183734,0.297412,1
10.817491,9.464338,0
8.96511,4.630927,1
2.492726,9.176699,0
3.495575,1.864487,1
3.54077,6.3331,0
0.507967,3.847555,1
5.010792,7.27111,0
6.972359,2.408448,1
11.046085,6.814593,0
1.789064,7.983239,1
5.403201,5.579551,0
6.927485,2.235182,1
10.684642,2.66243,0
9.383785,4.229708,1
10.941392,6.580712,0
2.541019,5.081945,1
10.415586,4.149108,0
2.773203,0.444001,1
2.929339,8.688761,0
2.514284,7.505621,1
10.495501,2.979844,0
2.806878,0.824238,1
3.73454,7.91851,0
8.047551,2.661033,1
5.000105,4.335311,0
7.937963,6.961529,1
4.783533,7.765525,0
6.510391,3.786146,1
4.72049,4.603059,0
1.788027,4.120626,1
2.882154,7.610571,0
1.092231,8.13517,1
9.797631,9.256561,0
1.043041,0.2411,1
12.516897,8.312411,0
8.402718,2.878124,1
5.21434,9.641099,0
9.998846,0.41585,1
11.555052,4.036709,0
6.233488,0.324812,1
11.44685,6.880456,0
12.270366,1.064529,1
11.564311,7.871158,0
0.693238,1.768413,1
11.336416,9.872397,0
6.756116,0.250465,1
12.022988,2.485629,0
7.504542,0.141138,1
10.573917,1.752143,0
6.979675,0.257239,1
4.284587,4.57507,0
9.679623,0.94523,1
4.936194,9.544034,0
8.277492,8.020389,1
10.913555,4.279387,0
0.5521,4.102072,1
4.423024,6.110431,0
3.209902,1.111157,1
5.919022,4.463555,0
0.876449,2.139513,1
11.055553,3.446187,0
0.079334,1.06596,1
10.172995,9.597187,0
0.200515,1.802004,1
9.357168,8.246989,0
9.448586,0.924892,1
5.862959,4.646665,0
8.174215,6.732191,1
9.978976,4.66483,0
2.251513,3.057052,1
12.413538,5.92633,0
1.676389,1.003629,1
8.943047,9.554579,0
0.303857,3.955094,1
4.106997,9.378517,0
5.951626,0.529832,1
6.14788,5.352738,0
1.483297,8.489137,1
4.606921,5.656226,0
7.158531,2.384968,1
5.222206,4.846599,0
7.633557,5.659587,1
9.215841,8.058131,0
3.772942,1.532289,1
3.997348,2.871723,0
2.851916,3.197653,1
3.717023,3.648747,0
0.887866,4.83863,1
3.583329,5.546736,0
6.832082,6.266905,1
9.890654,3.395073,0
1.236757,1.10578,1
6.094148,6.709764,0
1.252193,7.559375,1
10.450197,7.051535,0
6.476017,4.044554,1
5.070329,3.552137,0
12.17685,0.319153,1
5.022446,3.133332,0
0.947444,1.675329,1
11.371021,2.698439,0
3.354368,3.287782,1
9.747249,5.412663,0
0.796724,5.84906,1
10.000249,9.181371,0
1.62858,1.585895,1
5.204072,2.312972,0
1.208673,5.500788,1
4.761601,4.437353,0
12.436341,0.911487,1
1.268072,9.932288,0
2.461897,6.849913,1
11.553792,7.185988,0
8.178822,8.352014,1
2.891109,7.384387,0
11.805324,1.313404,1
5.501114,5.125848,0
0.162405,2.098827,1
5.174241,3.32545,0
1.047016,3.403122,1
4.446917,5.670636,0
8.007867,1.901792,1
4.301956,6.877128,0
8.996324,2.103081,1
11.146014,3.323045,0
0.533602,6.703026,1
9.751816,6.494736,0
8.836979,0.926929,1
11.188019,5.116188,0
3.529252,2.279708,1
9.236666,6.586873,0
7.006687,1.541227,1
4.273755,9.700366,0
1.363581,7.333495,1
5.088314,4.085813,0
0.329299,4.237412,1
10.281844,5.401969,0
1.117837,0.606914,1
10.737428,8.649383,0
0.222174,1.488645,1
12.127421,9.224489,0
7.522526,0.670666,1
4.085765,5.416553,0
7.539239,4.19412,1
10.824825,7.547215,0
7.601174,2.546591,1
0.692357,9.992154,0
0.501722,0.327516,1
5.73249,9.68501,0
7.499158,8.131419,1
5.975886,5.003823,0
1.744232,8.374411,1
10.96033,9.873326,0
1.253551,5.729465,1
4.266009,6.108273,0
2.197091,5.177788,1
3.884358,1.679883,0
8.716985,6.059789,1
12.286901,2.205166,0
2.802127,7.28946,1
4.958934,3.688718,0
7.900575,6.917031,1
5.712645,4.259097,0
3.322346,4.996847,1
11.983444,3.599865,0
8.58403,7.840369,1
3.863891,7.939235,0
1.420209,4.701735,1
11.585709,4.056907,0
8.655123,8.68624,1
12.11294,5.550494,0
8.995005,4.461818,1
12.291743,6.971189,0
2.989854,8.052268,1
5.616366,6.564101,0
3.577886,2.748823,1
11.898622,9.142988,0
7.786998,7.876047,1
11.757678,4.071322,0
8.438102,6.115742,1
4.752557,3.479408,0
10.560366,0.517615,1
12.00167,7.359179,0
4.344921,1.512716,1
5.308102,3.660402,0
12.271043,0.121751,1
6.847696,5.09142,0
1.879165,3.054785,1
1.359979,9.157183,0
6.489242,0.920108,1
5.348628,5.680614,0
9.335253,5.140617,1
10.490428,5.12624,0
8.432479,0.909499,1
10.961981,1.954253,0
9.641213,7.234717,1
4.894764,5.43623,0
8.44124,8.092396,1
11.175319,5.266209,0
2.171794,6.847132,1
12.259143,0.955627,0
1.541524,7.239253,1
9.525418,8.512228,0
6.297783,0.244708,1
3.524402,7.418986,0
1.123244,2.918575,1
1.74583,9.749712,0
4.289596,1.573252,1
5.35659,2.174803,0
2.413806,3.65893,1
7.108732,6.3485,0
1.635237,0.619455,1
4.859915,9.343226,0
2.017463,2.725435,1
8.016645,9.311262,0
2.847447,3.419688,1
5.907853,5.085715,0
7.617965,7.119091,1
0.712247,6.013028,0
1.201995,6.182115,1
0.393933,8.687211,0
7.476142,0.300985,1
7.23891,7.418493,0
3.281924,4.36965,1
6.013058,2.163052,0
8.394557,3.726335,1
10.699822,5.688232,0
2.65659,0.7941,1
0.471597,7.416791,0
7.500949,2.0841,1
3.2344,8.755766,0
1.227202,3.316353,1
9.993407,7.672644,0
2.117148,5.976943,1
5.638648,4.579251,0
6.450379,1.150029,1
10.731455,8.767432,0
7.365013,3.992851,1
9.854355,7.917091,0
